repository,representative_commit,file,line,text,commit_occurrences,platform,core,revision,offset,read_width,moment,power_clock,locks,reset_init_order,read_side_effects,source_kind,confidence
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx520defs.h,91,#define EUR_CR_CORE_REVISION_MAINTENANCE_MASK 0x000000FFU,156,generic SGX DDK,520,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx520defs.h,92,#define EUR_CR_CORE_REVISION_MAINTENANCE_SHIFT 0,156,generic SGX DDK,520,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx520defs.h,93,#define EUR_CR_CORE_REVISION_MINOR_MASK     0x0000FF00U,156,generic SGX DDK,520,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx520defs.h,94,#define EUR_CR_CORE_REVISION_MINOR_SHIFT    8,156,generic SGX DDK,520,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx520defs.h,95,#define EUR_CR_CORE_REVISION_MAJOR_MASK     0x00FF0000U,156,generic SGX DDK,520,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx520defs.h,96,#define EUR_CR_CORE_REVISION_MAJOR_SHIFT    16,156,generic SGX DDK,520,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx520defs.h,97,#define EUR_CR_CORE_REVISION_DESIGNER_MASK  0xFF000000U,156,generic SGX DDK,520,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx520defs.h,98,#define EUR_CR_CORE_REVISION_DESIGNER_SHIFT 24,156,generic SGX DDK,520,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,100,#define EUR_CR_CORE_REVISION_MINOR_SHIFT    8,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,101,#define EUR_CR_CORE_REVISION_MAJOR_MASK     0x00FF0000U,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,102,#define EUR_CR_CORE_REVISION_MAJOR_SHIFT    16,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,103,#define EUR_CR_CORE_REVISION_DESIGNER_MASK  0xFF000000U,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,104,#define EUR_CR_CORE_REVISION_DESIGNER_SHIFT 24,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,89,/* Register EUR_CR_CORE_ID */,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,90,#define EUR_CR_CORE_ID                      0x0010,162,generic SGX DDK,530,UNKNOWN physical revision,0x0010 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,91,#define EUR_CR_CORE_ID_CONFIG_MASK          0x0000FFFFU,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,92,#define EUR_CR_CORE_ID_CONFIG_SHIFT         0,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,93,#define EUR_CR_CORE_ID_ID_MASK              0xFFFF0000U,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,94,#define EUR_CR_CORE_ID_ID_SHIFT             16,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,95,/* Register EUR_CR_CORE_REVISION */,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,96,#define EUR_CR_CORE_REVISION                0x0014,162,generic SGX DDK,530,UNKNOWN physical revision,0x0014 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,97,#define EUR_CR_CORE_REVISION_MAINTENANCE_MASK 0x000000FFU,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,98,#define EUR_CR_CORE_REVISION_MAINTENANCE_SHIFT 0,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx530defs.h,99,#define EUR_CR_CORE_REVISION_MINOR_MASK     0x0000FF00U,162,generic SGX DDK,530,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,161,/* Register EUR_CR_CORE_ID */,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,162,#define EUR_CR_CORE_ID                      0x0020,132,generic SGX DDK,531,UNKNOWN physical revision,0x0020 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,163,#define EUR_CR_CORE_ID_CONFIG_MASK          0x0000FFFFU,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,164,#define EUR_CR_CORE_ID_CONFIG_SHIFT         0,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,165,#define EUR_CR_CORE_ID_ID_MASK              0xFFFF0000U,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,166,#define EUR_CR_CORE_ID_ID_SHIFT             16,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,167,/* Register EUR_CR_CORE_REVISION */,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,168,#define EUR_CR_CORE_REVISION                0x0024,132,generic SGX DDK,531,UNKNOWN physical revision,0x0024 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,169,#define EUR_CR_CORE_REVISION_MAINTENANCE_MASK 0x000000FFU,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,170,#define EUR_CR_CORE_REVISION_MAINTENANCE_SHIFT 0,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,171,#define EUR_CR_CORE_REVISION_MINOR_MASK     0x0000FF00U,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,172,#define EUR_CR_CORE_REVISION_MINOR_SHIFT    8,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,173,#define EUR_CR_CORE_REVISION_MAJOR_MASK     0x00FF0000U,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,174,#define EUR_CR_CORE_REVISION_MAJOR_SHIFT    16,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,175,#define EUR_CR_CORE_REVISION_DESIGNER_MASK  0xFF000000U,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx531defs.h,176,#define EUR_CR_CORE_REVISION_DESIGNER_SHIFT 24,132,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx535defs.h,100,#define EUR_CR_CORE_REVISION_MINOR_SHIFT    8,156,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx535defs.h,101,#define EUR_CR_CORE_REVISION_MAJOR_MASK     0x00FF0000U,156,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx535defs.h,102,#define EUR_CR_CORE_REVISION_MAJOR_SHIFT    16,156,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx535defs.h,103,#define EUR_CR_CORE_REVISION_DESIGNER_MASK  0xFF000000U,156,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx535defs.h,104,#define EUR_CR_CORE_REVISION_DESIGNER_SHIFT 24,156,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx535defs.h,89,/* Register EUR_CR_CORE_ID */,156,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx535defs.h,90,#define EUR_CR_CORE_ID                      0x0010,156,generic SGX DDK,535,UNKNOWN physical revision,0x0010 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,9ae0fa4998b1c624408945e062bf8fb0ea7efb9d,services4/srvkm/hwdefs/sgx535defs.h,91,#define EUR_CR_CORE_ID_CONFIG_MASK          0x0000FFFFU,156,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
